# Observation Name: ANONYMOUS->observations->surface outlet flux
# Region: surface outlet
# Functional: observation data: extensive integral
# Variable: surface-mass_flux
# ===========================================================
#
1.7100000000000000e+04  5.4383935187105988e+02
1.7160000000000000e+04  5.3297557770032131e+02
1.7220000000000000e+04  5.2237721927245184e+02
1.7280000000000000e+04  5.1203696528646321e+02
1.7340000000000000e+04  5.0194771556852169e+02
1.7400000000000000e+04  4.9210257576134734e+02
1.7460000000000000e+04  4.8249485202878651e+02
1.7520000000000000e+04  4.7311804576913812e+02
1.7580000000000000e+04  4.6396584834903416e+02
1.7640000000000000e+04  4.5503213590170844e+02
1.7700000000000000e+04  4.4631096417306372e+02
1.7760000000000000e+04  4.3779656344178818e+02
1.7820000000000000e+04  4.2948333353154658e+02
1.7880000000000000e+04  4.2136583889653645e+02
1.7940000000000000e+04  4.1343880382686785e+02
1.8000000000000000e+04  4.0569710772146442e+02
